Co-op,416000,3,1,950,Queens County,Queens,Flushing,"38-15 149th St #2j, Flushing, NY 11354, USA",Jamie & Connie Real Estate Grp,38-15 149th St #2j," Flushing"," NY"," 11354"," USA",Queens
Contingent,225000,1,1,650,Richmond County,Staten Island,Mid Island,"17 Seth Ct # B, Staten Island, NY 10301, USA","Neuhaus Realty, Inc.",17 Seth Ct # B," Staten Island"," NY"," 10301"," USA",Staten Island
Co-op,499000,1,1,800,Kings County,Brooklyn,Prospect Lefferts Gardens,"150 Hawthorne St #5d, Brooklyn, NY 11225, USA",COMPASS,150 Hawthorne St #5d," Brooklyn"," NY"," 11225"," USA",Brooklyn
Co-op,425000,3,1,2184,New York County,New York,Manhattan,"513 E 5th St #2a, New York, NY 10009, USA",Douglas Elliman - 575 Madison Ave,513 E 5th St #2a," New York"," NY"," 10009"," USA",Manhattan
Co-op,220000,1,1,2184,New York,Queens County,Queens,"61-88 Dry Harbor Rd, Flushing, NY 11379, USA",East Coast REALTORS Inc,61-88 Dry Harbor Rd," Flushing"," NY"," 11379"," USA",Queens
Co-op,140000,3,1,507,Bronx County,The Bronx,East Bronx,"4295 Webster Ave #6k, Bronx, NY 10470, USA",Re/Max In The City,4295 Webster Ave #6k," Bronx"," NY"," 10470"," USA",Bronx
House,790000,4,2,1744,New York,Kings County,Brooklyn,"966 E 42nd St, Brooklyn, NY 11210, USA",R A L ENTERPRISES,966 E 42nd St," Brooklyn"," NY"," 11210"," USA",Brooklyn
Condo,2400000,2,2,1375,New York County,New York,Manhattan,"12 E 88th St Apartment 9d, New York, NY 10128, USA",COMPASS,12 E 88th St Apartment 9d," New York"," NY"," 10128"," USA",Manhattan
Co-op,5995000,3,2,4200,New York County,New York,Manhattan,"17 White St #3b, New York, NY 10013, USA",COMPASS,17 White St #3b," New York"," NY"," 10013"," USA",Manhattan
Multi-family home,988888,5,3,2184,New York,Kings County,Brooklyn,"195 Mother Gaston Blvd, Brooklyn, NY 11233, USA",Keystone Realty USA Corp,195 Mother Gaston Blvd," Brooklyn"," NY"," 11233"," USA",Brooklyn
Co-op,369000,3,1,2184,New York County,New York,Manhattan,"125 W 96th St #1c, New York, NY 10025, USA",Douglas Elliman - 1995 Broadway,125 W 96th St #1c," New York"," NY"," 10025"," USA",Manhattan
Multi-family home,2850000,15,7,6000,New York,Kings County,Brooklyn,"2135 E 13th St, Brooklyn, NY 11229, USA",KELLER WILLIAMS REALTY EMPIRE,2135 E 13th St," Brooklyn"," NY"," 11229"," USA",Brooklyn
Condo,5799000,3,4,2497,Brooklyn,Dumbo,John Street,"John Street Park, 1 John St #4b, Brooklyn, NY 11201, USA",Sotheby's International Realty - Downtown Manhattan,NULL,NULL,NULL,NULL,NULL,Brooklyn
Co-op,229000,3,1,500,Kings County,Brooklyn,Brighton Beach,"2727 Ocean Pkwy d6, Brooklyn, NY 11235, USA","Dom Realty, Inc",2727 Ocean Pkwy d6," Brooklyn"," NY"," 11235"," USA",Brooklyn
Co-op,44500000,5,6,2184,New York County,New York,Manhattan,"2 E 67th St Fl 9, New York, NY 10065, USA",Sotheby's International Realty - East Side Manhattan Brokerage,2 E 67th St Fl 9," New York"," NY"," 10065"," USA",Manhattan
Co-op,235000,1,1,2184,Queens County,Queens,Flushing,"68-5 138th St #1a, Flushing, NY 11367, USA",Apple Realty Group Corp,68-5 138th St #1a," Flushing"," NY"," 11367"," USA",Queens
Condo,3500000,3,2,1896,Kings County,Brooklyn,Prospect Heights,"189 Prospect Pl #2, Brooklyn, NY 11238, USA",COMPASS,189 Prospect Pl #2," Brooklyn"," NY"," 11238"," USA",Brooklyn
House,1288000,3,2,1538,United States,New York,Kings County,"2421 82nd St, Brooklyn, NY 11214, USA",Momentum Real Estate Llc,2421 82nd St," Brooklyn"," NY"," 11214"," USA",Brooklyn
Co-op,875000,1,1,2184,New York County,New York,Manhattan,"225 W 25th St #3f, New York, NY 10001, USA",Corcoran Chelsea/Flatiron,225 W 25th St #3f," New York"," NY"," 10001"," USA",Manhattan
Multi-family home,1099000,6,5,3816,New York,Richmond County,Staten Island,"730 Bay St, Staten Island, NY 10304, USA","Robert Defalco Realty, Inc.",730 Bay St," Staten Island"," NY"," 10304"," USA",Staten Island
Pending,1795000,2,2,2184,Kings County,Brooklyn,Park Slope,"420 12th St #1l, Brooklyn, NY 11215, USA",Corcoran Park Slope,420 12th St #1l," Brooklyn"," NY"," 11215"," USA",Brooklyn
Townhouse,579000,3,2,2184,New York,Queens County,Queens,"103-12 114th St, South Richmond Hill, NY 11419, USA",NoBroker,103-12 114th St," South Richmond Hill"," NY"," 11419"," USA",Queens
House,868000,3,2,1690,New York,Queens County,Queens,"64-13 79th St, Middle Village, NY 11379, USA",Tscherne Realty Inc,64-13 79th St," Middle Village"," NY"," 11379"," USA",Queens
House,699900,5,1,1827,New York,Queens County,Queens,"87-37 90th St, Jamaica, NY 11421, USA",Real Broker NY LLC,87-37 90th St," Jamaica"," NY"," 11421"," USA",Queens
House,559900,3,2,2184,New York,Queens County,Queens,"116-42 204th St, Jamaica, NY 11412, USA",Coldwell Banker American Homes,116-42 204th St," Jamaica"," NY"," 11412"," USA",Queens
Co-op,650000,3,1,2184,New York County,New York,Manhattan,"100 Bank St #4f, New York, NY 10014, USA",Keller Williams NYC,100 Bank St #4f," New York"," NY"," 10014"," USA",Manhattan
Condo,209000,1,1,2184,Bronx County,The Bronx,Parkchester,"1470 East Ave #4d, Bronx, NY 10462, USA",CENTURY 21 METRO STAR,1470 East Ave #4d," Bronx"," NY"," 10462"," USA",Bronx
Co-op,1695000,3,2,2184,New York,Manhattan,East End Avenue,"80 East End Owners, 80 East End Ave #8e, New York, NY 10028, USA",COMPASS,NULL,NULL,NULL,NULL,NULL,Manhattan
House,570000,3,2,1728,New York,Bronx County,The Bronx,"2953 Pearsall Ave, Bronx, NY 10469, USA",Clarke Realty,2953 Pearsall Ave," Bronx"," NY"," 10469"," USA",Bronx
Co-op,419800,2,1,1000,Queens County,Queens,Forest Hills,"72-81 113th St #5b, Forest Hills, NY 11375, USA",Keller Williams Realty Greater Nassau,72-81 113th St #5b," Forest Hills"," NY"," 11375"," USA",Queens
Contingent,1875000,3,2,2184,New York County,New York,Manhattan,"140 E 81st St #12a, New York, NY 10028, USA",The Agency,140 E 81st St #12a," New York"," NY"," 10028"," USA",Manhattan
Condo,5900000,3,3,2706,New York County,New York,Manhattan,"241 5th Ave Ph 15, New York, NY 10016, USA","CORE Group Marketing, LLC",241 5th Ave Ph 15," New York"," NY"," 10016"," USA",Manhattan
Multi-family home,4000000,32,12,7200,New York,New York County,New York,"154 E 105th St, New York, NY 10029, USA",Coldwell Banker Reliable Real Estate,154 E 105th St," New York"," NY"," 10029"," USA",Manhattan
Condo,1450000,2,2,1175,New York County,New York,Manhattan,"123 Washington St #33b, New York, NY 10006, USA",Oxford Property Group,123 Washington St #33b," New York"," NY"," 10006"," USA",Manhattan
Multi-family home,975000,7,4,1920,New York,Bronx County,The Bronx,"1392 Commonwealth Ave, Bronx, NY 10472, USA",Housebiz Realty Inc.,1392 Commonwealth Ave," Bronx"," NY"," 10472"," USA",Bronx
Co-op,210000,3,1,550,Queens County,Queens,Rego Park,"97-10 62nd Dr #2b, Rego Park, NY 11374, USA",Halo Realty Properties LLC,97-10 62nd Dr #2b," Rego Park"," NY"," 11374"," USA",Queens
Co-op,310000,1,1,2184,Bronx County,The Bronx,North Riverdale,"5700 Arlington Ave #2s, Bronx, NY 10471, USA",COMPASS,5700 Arlington Ave #2s," Bronx"," NY"," 10471"," USA",Bronx
Townhouse,8575000,6,6,5500,New York,New York County,New York,"161 E 63rd St, New York, NY 10065, USA",OFFICIAL,161 E 63rd St," New York"," NY"," 10065"," USA",Manhattan
Multi-family home,1895000,5,4,2184,New York,Kings County,Brooklyn,"595 Van Buren St, Brooklyn, NY 11221, USA",Corcoran West Side,595 Van Buren St," Brooklyn"," NY"," 11221"," USA",Brooklyn
Co-op,10500000,5,6,2184,New York,New York County,New York,"955 5th Ave, New York, NY 10075, USA",Sotheby's International Realty - East Side Manhattan Brokerage,955 5th Ave," New York"," NY"," 10075"," USA",Manhattan
Condo,2990000,3,2,1721,New York County,New York,Manhattan,"77 Greenwich St #16a, New York, NY 10006, USA","CORE Group Marketing, LLC",77 Greenwich St #16a," New York"," NY"," 10006"," USA",Manhattan
Co-op,440000,2,1,2184,Kings County,Brooklyn,Crown Heights,"1405 Prospect Pl b11, Brooklyn, NY 11213, USA",Corcoran Brooklyn Heights,1405 Prospect Pl b11," Brooklyn"," NY"," 11213"," USA",Brooklyn
Land,650000,3,2.37386083602905,2184,New York,Queens County,Queens,"191-43 Foothill Ave, Hollis, NY 11423, USA",All Island Estates Realty Corp,191-43 Foothill Ave," Hollis"," NY"," 11423"," USA",Queens
House,600000,2,2,2184,Kings County,Brooklyn,Brownsville,"571 Watkins St #1, Brooklyn, NY 11212, USA",Highline Residential,571 Watkins St #1," Brooklyn"," NY"," 11212"," USA",Brooklyn
Multi-family home,1895000,5,4,2184,New York,Kings County,Brooklyn,"595 Van Buren St, Brooklyn, NY 11221, USA",Corcoran West Side,595 Van Buren St," Brooklyn"," NY"," 11221"," USA",Brooklyn
Co-op,160000,3,1,2184,Queens County,Queens,Corona,"99-35 59th Ave #5l, Corona, NY 11368, USA",Charles Rutenberg Realty Inc,99-35 59th Ave #5l," Corona"," NY"," 11368"," USA",Queens
Multi-family home,3500000,30,20,18400,New York,Kings County,Brooklyn,"1319 Newkirk Ave, Brooklyn, NY 11230, USA",BHHS Fillmore R.E.,1319 Newkirk Ave," Brooklyn"," NY"," 11230"," USA",Brooklyn
House,599900,3,2,1534,New York,Bronx County,The Bronx,"1618 Adee Ave, Bronx, NY 10469, USA",RE MAX Distinguished Homes & Properties,1618 Adee Ave," Bronx"," NY"," 10469"," USA",Bronx
Multi-family home,2499000,7,4,2184,New York,Kings County,Brooklyn,"1159 52nd St, Brooklyn, NY 11219, USA",Ny Management,1159 52nd St," Brooklyn"," NY"," 11219"," USA",Brooklyn
Multi-family home,1850000,7,3,2240,New York,Kings County,Brooklyn,"1517 66th St, Brooklyn, NY 11219, USA",RE MAX Real Estate Professionals,1517 66th St," Brooklyn"," NY"," 11219"," USA",Brooklyn
Condo,888000,3,2,1700,Kings County,Brooklyn,Dyker Heights,"956 79th St #1b, Brooklyn, NY 11228, USA",NoBroker,956 79th St #1b," Brooklyn"," NY"," 11228"," USA",Brooklyn
Multi-family home,500000,3,2.37386083602905,2184,New York,Bronx County,The Bronx,"438 E 141st St, Bronx, NY 10454, USA",Wallace Enrique,438 E 141st St," Bronx"," NY"," 10454"," USA",Bronx
Condo,1995000,1,2,910,New York County,New York,Manhattan,"29 W 85th St # 1, New York, NY 10024, USA",COMPASS,29 W 85th St # 1," New York"," NY"," 10024"," USA",Manhattan
Contingent,495000,2,3,1200,New York,Richmond County,Staten Island,"6218 Amboy Rd, Staten Island, NY 10309, USA",RE/MAX Elite,6218 Amboy Rd," Staten Island"," NY"," 10309"," USA",Staten Island
House,599000,3,2,1690,New York,Bronx County,The Bronx,"1466 Stickney Pl, Bronx, NY 10469, USA",Keller Williams Realty NYC Grp,1466 Stickney Pl," Bronx"," NY"," 10469"," USA",Bronx
Co-op,178000,3,1,719,New York,Queens County,Queens,"61-20 Grand Central Pkwy, Forest Hills, NY 11375, USA",EXP Realty,61-20 Grand Central Pkwy," Forest Hills"," NY"," 11375"," USA",Queens
Co-op,279900,1,1,850,Bronx County,The Bronx,Riverdale,"679 W 239th St #3c, Bronx, NY 10463, USA",Re/Max In The City,679 W 239th St #3c," Bronx"," NY"," 10463"," USA",Bronx
House,9000000,3,2.37386083602905,2184,New York,Kings County,Brooklyn,"8710 5th Ave, Brooklyn, NY 11209, USA",Corcoran East Side,8710 5th Ave," Brooklyn"," NY"," 11209"," USA",Brooklyn
Co-op,119000,3,1,2184,Queens County,Queens,Jamaica,"8900 170th St Apt 11l, Jamaica, NY 11432, USA",CENTURY 21 Milestone Realty,8900 170th St Apt 11l," Jamaica"," NY"," 11432"," USA",Queens
Co-op,935000,2,2,1150,New York County,New York,Manhattan,"166 E 96th St Apt 6a, New York, NY 10128, USA",Brown Harris Stevens,166 E 96th St Apt 6a," New York"," NY"," 10128"," USA",Manhattan
Pending,750000,3,2,1260,New York,New York County,New York,"1947 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",COMPASS,1947 Adam Clayton Powell Jr Blvd," New York"," NY"," 10026"," USA",Manhattan
Co-op,318000,3,1,450,New York County,New York,Manhattan,"200 E 36th St #4j, New York, NY 10016, USA",NEXT - NextStopNY,200 E 36th St #4j," New York"," NY"," 10016"," USA",Manhattan
House,3399000,7,2.37386083602905,3446,New York,Queens County,Queens,"11912 83rd Ave, Jamaica, NY 11415, USA",Winzone Realty Inc,11912 83rd Ave," Jamaica"," NY"," 11415"," USA",Queens
Townhouse,528000,2,2,2184,New York,Queens County,Queens,"114-3 Inwood St, Jamaica, NY 11436, USA",P R O Links Realty Inc,114-3 Inwood St," Jamaica"," NY"," 11436"," USA",Queens
Townhouse,7800000,7,8,7200,New York,New York County,New York,"120 E 61st St, New York, NY 10065, USA",Peter Ashe Real Estate- Peter Ashe Real Estate,120 E 61st St," New York"," NY"," 10065"," USA",Manhattan
Co-op,199888,1,1,2184,Queens County,Queens,Howard Beach,"153-25 88th St #4e, Howard Beach, NY 11414, USA",Keller Williams Realty Liberty,153-25 88th St #4e," Howard Beach"," NY"," 11414"," USA",Queens
Multi-family home,5950000,6,5,2184,New York,New York County,New York,"416 E 50th St, New York, NY 10022, USA",Douglas Elliman - 936 Broadway,416 E 50th St," New York"," NY"," 10022"," USA",Manhattan
Co-op,315000,2,1,1000,Bronx County,The Bronx,Riverdale,"3935 Blackstone Ave #1a, Bronx, NY 10471, USA","John Edwards Real Estate, Inc.",3935 Blackstone Ave #1a," Bronx"," NY"," 10471"," USA",Bronx
Co-op,119000,3,1,2184,Queens County,Queens,Jamaica,"8900 170th St Apt 11l, Jamaica, NY 11432, USA",CENTURY 21 Milestone Realty,8900 170th St Apt 11l," Jamaica"," NY"," 11432"," USA",Queens
Co-op,899000,1,1,2184,New York County,New York,Manhattan,"300 E 54th St #34a, New York, NY 10022, USA",Corcoran East Side,300 E 54th St #34a," New York"," NY"," 10022"," USA",Manhattan
Multi-family home,2050000,4,2,1760,New York,Kings County,Brooklyn,"174 Eagle St, Brooklyn, NY 11222, USA",Douglas Elliman - Bayside,174 Eagle St," Brooklyn"," NY"," 11222"," USA",Brooklyn
Condo,615000,2,1,733,New York,Queens County,Queens,"148-09 Northern Blvd, Flushing, NY 11354, USA",Corcoran Williamsburg Bedford,148-09 Northern Blvd," Flushing"," NY"," 11354"," USA",Queens
Co-op,178000,3,1,719,New York,Queens County,Queens,"61-20 Grand Central Pkwy, Forest Hills, NY 11375, USA",EXP Realty,61-20 Grand Central Pkwy," Forest Hills"," NY"," 11375"," USA",Queens
Co-op,279900,1,1,850,Bronx County,The Bronx,Riverdale,"679 W 239th St #3c, Bronx, NY 10463, USA",Re/Max In The City,679 W 239th St #3c," Bronx"," NY"," 10463"," USA",Bronx
Co-op,385000,3,1,440,New York County,New York,Manhattan,"400 W 58th St #4b, New York, NY 10019, USA",Douglas Elliman - 575 Madison Ave,400 W 58th St #4b," New York"," NY"," 10019"," USA",Manhattan
Condo,209000,1,1,650,Richmond County,Staten Island,Castleton Corners,"1000 Clove Rd #5b, Staten Island, NY 10301, USA","Tom Crimmins Realty, Ltd.",1000 Clove Rd #5b," Staten Island"," NY"," 10301"," USA",Staten Island
Co-op,259000,3,1,590,Queens County,Queens,Jackson Heights,"3535 75th St Apt 225, Jackson Heights, NY 11372, USA","Apaus, Inc",3535 75th St Apt 225," Jackson Heights"," NY"," 11372"," USA",Queens
Co-op,695000,1,1,2184,New York County,New York,Manhattan,"303 W 66th St #11j, New York, NY 10023, USA",Modlin Group LLC,303 W 66th St #11j," New York"," NY"," 10023"," USA",Manhattan
Multi-family home,1980000,3,3,3536,New York,Kings County,Brooklyn,"2635 E 19th St, Brooklyn, NY 11235, USA",Winzone Realty Inc,2635 E 19th St," Brooklyn"," NY"," 11235"," USA",Brooklyn
Co-op,1950000,2,2,2184,New York County,New York,Manhattan,"350 Bleecker St #3w, New York, NY 10014, USA",COMPASS,350 Bleecker St #3w," New York"," NY"," 10014"," USA",Manhattan
Pending,1595000,4,2,2627,New York,Bronx County,The Bronx,"519 Tulfan Terrace, Bronx, NY 10463, USA",TREBACH REALTY INC,519 Tulfan Terrace," Bronx"," NY"," 10463"," USA",Bronx
Multi-family home,919000,6,3,1760,New York,Bronx County,The Bronx,"2039 Continental Ave, Bronx, NY 10461, USA",Han Tang Realty Inc.,2039 Continental Ave," Bronx"," NY"," 10461"," USA",Bronx
House,285000,3,2.37386083602905,2184,New York,Kings County,Brooklyn,"372 Atkins Ave, Brooklyn, NY 11208, USA",Coleman Real Estate Team,372 Atkins Ave," Brooklyn"," NY"," 11208"," USA",Brooklyn
Co-op,499000,3,2,1200,Bronx County,The Bronx,3G,"1100 Grand Concourse #2f, Bronx, NY 10456, USA",Brown Harris Stevens,1100 Grand Concourse #2f," Bronx"," NY"," 10456"," USA",Bronx
Co-op,359000,2,1,850,New York County,New York,Manhattan,"1901 Madison Ave Apt 412, New York, NY 10035, USA",Brown Harris Stevens,1901 Madison Ave Apt 412," New York"," NY"," 10035"," USA",Manhattan
Condo,771770,2,2,710,Queens County,Queens,Flushing,"134-16 35th Ave #11d, Flushing, NY 11354, USA",NoBroker,134-16 35th Ave #11d," Flushing"," NY"," 11354"," USA",Queens
Condo,3550000,3,2,2693,New York County,New York,Manhattan,"144 W 18th St #3e, New York, NY 10011, USA",Sotheby's International Realty - East Side Manhattan Brokerage,144 W 18th St #3e," New York"," NY"," 10011"," USA",Manhattan
Townhouse,9750000,8,7,7228,New York,New York County,New York,"53 E 64th St, New York, NY 10065, USA",Peter Ashe Real Estate- Peter Ashe Real Estate,53 E 64th St," New York"," NY"," 10065"," USA",Manhattan
Co-op,4395000,6,4,2700,New York County,New York,Manhattan,"47 E 88th St #4c, New York, NY 10128, USA",BHHS New York Properties,47 E 88th St #4c," New York"," NY"," 10128"," USA",Manhattan
Co-op,695000,1,2,2184,New York County,New York,Manhattan,"955 Lexington Ave #11a, New York, NY 10021, USA",Corcoran East Side,955 Lexington Ave #11a," New York"," NY"," 10021"," USA",Manhattan
Multi-family home,1398000,4,2,2184,New York,Queens County,Queens,"73-28 173rd St, Flushing, NY 11366, USA",EXIT REALTY FIRST CHOICE,73-28 173rd St," Flushing"," NY"," 11366"," USA",Queens
Co-op,1950000,2,2,2184,New York County,New York,Manhattan,"350 Bleecker St #3w, New York, NY 10014, USA",COMPASS,350 Bleecker St #3w," New York"," NY"," 10014"," USA",Manhattan
House,285000,3,2.37386083602905,2184,New York,Kings County,Brooklyn,"372 Atkins Ave, Brooklyn, NY 11208, USA",Coleman Real Estate Team,372 Atkins Ave," Brooklyn"," NY"," 11208"," USA",Brooklyn
Pending,1595000,4,2,2627,New York,Bronx County,The Bronx,"519 Tulfan Terrace, Bronx, NY 10463, USA",TREBACH REALTY INC,519 Tulfan Terrace," Bronx"," NY"," 10463"," USA",Bronx
Condo,645000,3,1,419,New York County,New York,Manhattan,"181 7th Ave #5a, New York, NY 10011, USA",COMPASS,181 7th Ave #5a," New York"," NY"," 10011"," USA",Manhattan
Multi-family home,859000,6,3,2184,New York,Bronx County,The Bronx,"1266 Findlay Ave, Bronx, NY 10456, USA",Welcome Home Realty Network,1266 Findlay Ave," Bronx"," NY"," 10456"," USA",Bronx
Condo,771770,2,2,710,Queens County,Queens,Flushing,"134-16 35th Ave #11d, Flushing, NY 11354, USA",NoBroker,134-16 35th Ave #11d," Flushing"," NY"," 11354"," USA",Queens
House,19500000,5,7,2184,New York,New York County,New York,"118 E 83rd St, New York, NY 10028, USA",Corcoran East Side,118 E 83rd St," New York"," NY"," 10028"," USA",Manhattan
Condo,1250000,2,2,1434,New York County,New York,Manhattan,"380 Lenox Ave #4b, New York, NY 10037, USA",COMPASS,380 Lenox Ave #4b," New York"," NY"," 10037"," USA",Manhattan
Co-op,449000,2,1,2184,Queens County,Queens,Glen Oaks,"75-38 263rd St a1, Glen Oaks, NY 11004, USA",Keller Williams Rty Gold Coast,75-38 263rd St a1," Glen Oaks"," NY"," 11004"," USA",Queens
Condo,7990000,5,4,5202,New York,New York County,New York,"46 Laight St, New York, NY 10013, USA",Serhant,46 Laight St," New York"," NY"," 10013"," USA",Manhattan
Co-op,3950000,2,2,2184,New York,Manhattan,5th Avenue,"Glucksman Ireland House, 1 5th Ave #19c, New York, NY 10003, USA",ANNE - Anne Weintraub,NULL,NULL,NULL,NULL,NULL,Manhattan
Multi-family home,1399000,4,4,2049,New York,Kings County,Brooklyn,"980A Gates Ave, Brooklyn, NY 11221, USA",Douglas Elliman - 280 Metropolitan,980A Gates Ave," Brooklyn"," NY"," 11221"," USA",Brooklyn
